customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in,recency_days,frequency,monetary,avg_order_val,first_purchase,last_purchase,recency_score,frequency_score,monetary_score,rfm_score,customer_lifetime_days,total_browses,avg_dwell_secs,cart_adds,browse_to_buy,wishlist_count,wishlist_bought,cart_count,cart_abandoned,review_count,avg_rating_given,gender_enc,income_bracket_enc,segment_enc,preferred_category_enc,loyalty_tier_enc
C06440,Wakeeta Dasgupta,35,Female,Patna,East,5-10L,Impulse Buyer,4.6,SMS,Outerwear,Gold,2021-11-09,True,iryavig@example.org,910079145667,True,True,False,61,32,268407.57,8387.7365625,2022-02-23,2024-11-01,1.0,4.0,5.0,10.0,982,92,120.68478260869566,12,0.09782608695652174,5,2,13,3,6.0,4.5,0,3,5,7,1
C06441,Yashoda Maharaj,26,Male,Indore,Central,5-10L,Working Professional,10.5,Email,Innerwear,Gold,2022-07-04,True,wazir81@example.org,9576721011,True,True,True,84,24,74868.01,3119.5004166666663,2022-02-15,2024-10-09,1.0,1.0,2.0,4.0,967,82,122.57317073170732,17,0.0975609756097561,10,5,7,4,3.0,3.3333333333333335,1,3,9,6,1
C06442,Manan Badal,37,Male,Vadodara,West,2-5L,Family Shopper,7.3,In-App,Innerwear,Bronze,2022-09-25,True,apradhan@example.net,7128849640,True,True,True,1,35,77030.02,2200.8577142857143,2022-02-01,2024-12-31,5.0,4.0,2.0,11.0,1064,90,129.01111111111112,22,0.08888888888888889,11,4,11,4,11.0,3.909090909090909,1,1,2,6,0
C06443,Aishani Hayer,51,Female,Chandigarh,North,5-10L,Frequent Buyer,17.2,In-App,Activewear,Bronze,2019-09-14,True,pandeyaarnav@example.com,9464917731,True,True,True,6,38,174400.87,4589.496578947368,2022-02-12,2024-12-26,5.0,5.0,4.0,14.0,1048,76,108.03947368421052,21,0.15789473684210525,6,2,8,4,6.0,3.3333333333333335,0,3,4,1,0
C06444,Yash Batra,51,Female,Mumbai,West,<2L,Fashion Enthusiast,7.0,Push Notification,Innerwear,Bronze,2022-09-24,True,cdeshpande@example.com,3292201453,True,False,True,5,26,67090.98,2580.4223076923076,2022-01-05,2024-12-27,5.0,2.0,2.0,9.0,1087,86,142.01162790697674,12,0.11627906976744186,7,1,9,2,7.0,4.714285714285714,0,4,3,6,0
C06445,Alka Nazareth,44,Female,Pune,West,2-5L,Family Shopper,7.6,Push Notification,Tops,Silver,2019-04-05,True,dayalekani@example.com,916444891247,False,True,True,11,25,100188.6,4007.5440000000003,2022-01-17,2024-12-21,4.0,1.0,2.0,7.0,1069,96,104.34375,21,0.10416666666666667,10,3,11,5,8.0,4.375,0,1,2,8,3
C06446,Yagnesh Bandi,18,Male,Nagpur,Central,<2L,Student,4.5,In-App,Ethnic Wear,Bronze,2022-11-21,True,advaithdesai@example.com,4976011046,False,False,True,9,24,38318.7,1596.6125,2022-01-19,2024-12-23,5.0,1.0,1.0,7.0,1069,97,123.97938144329896,17,0.15463917525773196,10,5,8,2,8.0,4.25,1,4,8,4,0
C06447,Vinaya Dewan,36,Female,Vadodara,West,20-50L,Luxury Shopper,1.3,Push Notification,Outerwear,Bronze,2020-03-16,True,gangulyadvaith@example.com,5591498732,False,False,True,49,35,1263748.15,36107.09,2022-02-03,2024-11-13,2.0,4.0,5.0,11.0,1014,95,116.4,10,0.1368421052631579,12,3,8,5,6.0,3.8333333333333335,0,2,6,7,0
C06448,Jatin Rao,49,Female,Jaipur,North,<2L,Budget Shopper,5.7,SMS,Tops,Silver,2022-04-05,True,matthew00@example.net,490766704,True,True,False,4,25,39547.85,1581.914,2022-03-01,2024-12-28,5.0,1.0,1.0,7.0,1033,81,146.14814814814815,16,0.18518518518518517,12,5,10,3,9.0,3.888888888888889,0,4,1,8,3
C06449,Lila Mahal,26,Male,Bengaluru,South,10-20L,Working Professional,8.2,In-App,Footwear,Gold,2022-07-24,True,xbehl@example.com,664002186,True,True,True,23,24,170920.18,7121.674166666667,2022-01-01,2024-12-09,3.0,1.0,4.0,8.0,1073,104,135.54807692307693,22,0.11538461538461539,14,3,8,4,7.0,3.857142857142857,1,0,9,5,1
C06450,Parth Kakar,62,Female,Bhopal,Central,2-5L,Fashion Enthusiast,12.0,Push Notification,Innerwear,Silver,2023-12-16,False,tmandal@example.com,6254226506,True,False,True,25,22,84038.53,3819.9331818181818,2022-01-24,2024-12-07,3.0,1.0,2.0,6.0,1048,94,111.85106382978724,21,0.09574468085106383,11,3,9,1,6.0,3.3333333333333335,0,1,3,6,3
C06451,Baljiwan Mitter,22,Male,Lucknow,North,<2L,Student,2.0,SMS,Accessories,Bronze,2022-03-24,True,girik67@example.net,918494535256,False,True,False,20,23,86815.41,3774.583043478261,2022-01-06,2024-12-12,3.0,1.0,2.0,6.0,1071,82,130.97560975609755,16,0.07317073170731707,15,6,6,2,2.0,3.5,1,4,8,0,0
C06452,Bachittar Kaur,36,Female,Surat,West,10-20L,Working Professional,5.1,In-App,Outerwear,Silver,2020-06-28,True,tchaudhary@example.com,2887508650,True,True,False,90,17,168008.37,9882.845294117647,2022-03-29,2024-10-03,1.0,1.0,4.0,6.0,919,77,105.25974025974025,20,0.14285714285714285,12,3,13,5,6.0,3.6666666666666665,0,0,9,7,3
C06453,Peter Trivedi,19,Other,Chennai,South,<2L,Student,3.9,WhatsApp,Outerwear,Bronze,2018-07-12,True,logan32@example.net,7502910697,True,True,True,30,27,145124.13,5374.967777777778,2022-01-07,2024-12-02,3.0,2.0,3.0,8.0,1060,80,129.7625,7,0.1125,7,1,6,2,8.0,3.375,2,4,8,7,0
C06454,Yagnesh Rege,25,Male,Patna,East,5-10L,Impulse Buyer,2.0,In-App,Accessories,Bronze,2020-07-26,True,lipika77@example.org,915968324082,True,False,False,2,32,180691.43,5646.6071875,2022-02-19,2024-12-30,5.0,4.0,4.0,13.0,1045,86,141.9418604651163,10,0.06976744186046512,10,3,6,3,14.0,3.7142857142857144,1,3,5,0,0
C06455,Frederick Hans,40,Male,Jaipur,North,<2L,Budget Shopper,2.8,Email,Bottoms,Silver,2019-12-18,True,naikgaurang@example.com,919474288100,True,True,True,160,23,47353.49,2058.8473913043476,2022-03-06,2024-07-25,1.0,1.0,1.0,3.0,872,112,144.95535714285714,20,0.10714285714285714,7,2,10,3,15.0,4.266666666666667,1,4,1,2,3
C06456,Yuvraj Karnik,24,Male,Bengaluru,South,<2L,Student,7.8,Push Notification,Tops,Silver,2019-07-12,False,chanakyachadha@example.org,7760234315,True,True,True,53,26,52957.590000000004,2036.8303846153847,2022-02-02,2024-11-09,2.0,2.0,1.0,5.0,1011,87,128.33333333333334,13,0.12643678160919541,10,5,11,5,10.0,3.6,1,4,8,8,3
C06457,Harinakshi Maharaj,63,Female,Chennai,South,<2L,Budget Shopper,5.0,Push Notification,Tops,Silver,2020-12-22,True,ekansh13@example.com,916060771313,False,False,False,6,27,50088.51,1855.13,2022-01-19,2024-12-26,5.0,2.0,1.0,8.0,1072,93,137.66666666666666,12,0.0967741935483871,5,1,11,6,11.0,4.363636363636363,0,4,1,8,3
C06458,Zayyan Iyer,47,Male,Ludhiana,North,<2L,Impulse Buyer,6.6,WhatsApp,Innerwear,Silver,2019-02-01,True,nsant@example.org,6337259266,True,False,False,28,34,62409.02,1835.5594117647058,2022-01-09,2024-12-04,3.0,4.0,1.0,8.0,1060,72,125.40277777777777,15,0.041666666666666664,13,5,11,1,11.0,4.454545454545454,1,4,5,6,3
C06459,Irya Ahuja,59,Male,Kochi,South,2-5L,Frequent Buyer,9.6,WhatsApp,Accessories,Bronze,2018-11-11,True,fiyaznair@example.org,913007672000,False,False,True,18,28,147247.97,5258.856071428571,2022-01-07,2024-12-14,4.0,2.0,4.0,10.0,1072,105,126.04761904761905,13,0.1523809523809524,13,7,5,0,7.0,3.2857142857142856,1,1,4,0,0
C06460,Rishi Dhaliwal,23,Male,Delhi,North,2-5L,Brand Loyalist,5.0,Email,Outerwear,Bronze,2021-08-15,True,pghose@example.net,2030951247,True,False,True,25,34,390603.68,11488.343529411764,2022-02-14,2024-12-07,3.0,4.0,5.0,12.0,1027,94,119.2127659574468,19,0.14893617021276595,6,2,5,1,15.0,4.266666666666667,1,1,0,7,0
C06461,Gagan Gour,20,Female,Vadodara,West,<2L,Student,9.4,Email,Tops,Bronze,2018-02-19,False,snazareth@example.com,916542699984,False,True,True,24,30,86288.8,2876.2933333333335,2022-01-03,2024-12-08,3.0,3.0,2.0,8.0,1070,86,128.13953488372093,12,0.06976744186046512,10,2,9,1,6.0,4.0,0,4,8,8,0
C06462,Aadi Kala,28,Male,Agra,North,<2L,Fashion Enthusiast,12.0,SMS,Activewear,Silver,2018-08-24,True,okothari@example.net,7698956092,True,True,True,8,27,100363.53,3717.1677777777777,2022-03-12,2024-12-24,5.0,2.0,2.0,9.0,1018,89,115.8314606741573,18,0.20224719101123595,14,2,14,10,15.0,3.8,1,4,3,1,3
C06463,Wishi Lalla,20,Female,Bhopal,Central,<2L,Student,8.7,WhatsApp,Innerwear,Bronze,2018-08-15,False,chhabraanthony@example.org,2202158536,True,True,True,62,36,25313.37,703.1491666666666,2022-01-01,2024-10-31,1.0,5.0,1.0,7.0,1034,76,109.51315789473684,12,0.05263157894736842,6,2,13,3,11.0,4.181818181818182,0,4,8,6,0
C06464,Advika Krishnamurthy,28,Female,Surat,West,<2L,Seasonal Buyer,1.3,SMS,Bottoms,Bronze,2022-04-26,True,garimadutta@example.net,5397642234,True,True,True,28,27,88077.20999999999,3262.1188888888887,2022-01-18,2024-12-04,3.0,2.0,2.0,7.0,1051,81,139.09876543209876,14,0.09876543209876543,11,6,10,1,12.0,3.6666666666666665,0,4,7,2,0
C06465,Vyanjana Kuruvilla,46,Male,Bengaluru,South,>50L,Luxury Shopper,2.7,WhatsApp,Ethnic Wear,Gold,2023-10-07,True,taradalal@example.org,1143393143,False,True,True,21,29,332003.7,11448.403448275862,2022-02-25,2024-12-11,3.0,2.0,5.0,10.0,1020,110,113.63636363636364,18,0.10909090909090909,17,5,14,6,8.0,3.375,1,5,6,4,1
C06466,Tanay Uppal,48,Female,Lucknow,North,20-50L,Luxury Shopper,3.3,In-App,Dresses,Bronze,2019-03-05,True,yastinaik@example.org,2630157794,False,False,True,28,32,803348.49,25104.6403125,2022-01-18,2024-12-04,3.0,4.0,5.0,12.0,1051,99,128.68686868686868,15,0.09090909090909091,12,2,11,2,8.0,4.0,0,2,6,3,0
C06467,Advay Nair,40,Female,Pune,West,>50L,Luxury Shopper,3.9,In-App,Ethnic Wear,Silver,2019-03-01,True,obadal@example.net,1390768384,True,False,True,33,25,267855.76,10714.2304,2022-04-07,2024-11-29,3.0,1.0,5.0,9.0,967,87,121.75862068965517,16,0.14942528735632185,9,2,11,4,11.0,3.4545454545454546,0,5,6,4,3
C06468,Krishna Hayer,30,Female,Vadodara,West,2-5L,Budget Shopper,3.6,SMS,Outerwear,Gold,2020-02-25,True,pchoudhary@example.org,913697938061,False,True,True,4,29,159046.04,5484.346206896552,2022-02-05,2024-12-28,5.0,2.0,4.0,11.0,1057,85,151.27058823529413,12,0.1411764705882353,17,7,14,2,7.0,4.285714285714286,0,1,1,7,1
C06469,Girindra Pillai,58,Other,Delhi,North,<2L,Frequent Buyer,12.0,Email,Footwear,Gold,2022-04-17,True,krish56@example.com,8767488544,True,True,True,19,36,177394.55000000002,4927.62638888889,2022-02-11,2024-12-13,4.0,5.0,4.0,13.0,1036,106,93.13207547169812,23,0.08490566037735849,15,3,10,6,8.0,4.5,2,4,4,5,1
C06470,Falan Iyengar,30,Female,Agra,North,>50L,Luxury Shopper,1.4,Email,Activewear,Bronze,2021-10-17,True,shancharan@example.com,8953664577,True,True,True,75,36,445627.05,12378.529166666667,2022-02-07,2024-10-18,1.0,5.0,5.0,11.0,984,96,143.71875,19,0.09375,1,0,9,3,12.0,3.5833333333333335,0,5,6,1,0
C06471,Nachiket Kaur,49,Male,Chandigarh,North,<2L,Brand Loyalist,11.4,Push Notification,Bottoms,Bronze,2018-05-23,True,prabhudaksh@example.org,915100010253,True,True,True,31,24,118584.27,4941.0112500000005,2022-02-22,2024-12-01,3.0,1.0,3.0,7.0,1013,95,113.08421052631579,12,0.14736842105263157,10,2,4,0,11.0,4.181818181818182,1,4,0,2,0
C06472,Ishani Yadav,59,Female,Indore,Central,5-10L,Frequent Buyer,18.6,In-App,Footwear,Silver,2020-06-18,True,keeroeshi@example.org,3177633107,True,False,True,34,40,171388.53,4284.71325,2022-03-03,2024-11-28,3.0,5.0,4.0,12.0,1001,82,131.40243902439025,19,0.10975609756097561,8,2,7,2,12.0,3.75,0,3,4,5,3
C06473,Bina Rana,50,Male,Chennai,South,5-10L,Family Shopper,5.8,SMS,Activewear,Silver,2020-05-06,True,yahvichanda@example.net,912544830621,False,False,True,9,39,190161.18,4875.927692307692,2022-02-05,2024-12-23,5.0,5.0,4.0,14.0,1052,101,111.36633663366337,14,0.18811881188118812,11,4,9,2,18.0,4.222222222222222,1,3,2,1,3
C06474,Yatan Ganesan,32,Female,Chandigarh,North,<2L,Frequent Buyer,19.4,In-App,Bottoms,Bronze,2021-03-03,False,vivaanbarad@example.com,1779241170,True,False,False,19,36,183096.31,5086.008611111111,2022-01-09,2024-12-13,4.0,5.0,4.0,13.0,1069,92,108.57608695652173,18,0.13043478260869565,7,3,11,3,5.0,4.6,0,4,4,2,0
C06475,Charvi Zachariah,49,Female,Surat,West,20-50L,Impulse Buyer,5.5,In-App,Footwear,Bronze,2021-04-07,False,evala@example.com,7914525203,False,False,True,1,25,115501.84999999999,4620.074,2022-01-03,2024-12-31,5.0,1.0,3.0,9.0,1093,75,136.10666666666665,12,0.05333333333333334,9,3,13,7,8.0,4.25,0,2,5,5,0
C06476,Vedant Kumer,28,Female,Kolkata,East,5-10L,Working Professional,10.2,Email,Tops,Bronze,2021-11-24,True,kotaindira@example.net,918801764717,False,True,False,3,24,171888.39,7162.016250000001,2022-01-19,2024-12-29,5.0,1.0,4.0,10.0,1075,99,109.36363636363636,17,0.13131313131313133,14,5,15,7,9.0,3.6666666666666665,0,3,9,8,0
C06477,Aashi Ben,47,Female,Bhopal,Central,2-5L,Family Shopper,6.0,Push Notification,Innerwear,Silver,2018-07-30,True,faraj49@example.net,7355522327,True,False,False,5,24,31174.11,1298.92125,2022-01-27,2024-12-27,5.0,1.0,1.0,7.0,1065,93,113.3225806451613,19,0.13978494623655913,13,3,10,3,11.0,4.2727272727272725,0,1,2,6,3
C06478,Kai Patla,36,Female,Ludhiana,North,20-50L,Luxury Shopper,2.2,Email,Footwear,Silver,2023-02-07,True,ommane@example.org,2320690686,False,True,True,5,34,419057.44,12325.218823529412,2022-02-20,2024-12-27,5.0,4.0,5.0,14.0,1041,82,142.8170731707317,19,0.0975609756097561,7,0,8,4,10.0,3.3,0,2,6,5,3
C06479,Daksh Vohra,26,Male,Kolkata,East,<2L,Seasonal Buyer,1.8,Push Notification,Ethnic Wear,Silver,2022-09-25,True,chaitanya90@example.org,186202841,False,True,False,61,24,81657.2,3402.383333333333,2022-01-25,2024-11-01,1.0,1.0,2.0,4.0,1011,90,88.53333333333333,16,0.13333333333333333,7,3,6,4,8.0,4.25,1,4,7,4,3
C06480,Zashil Dave,48,Female,Patna,East,10-20L,Frequent Buyer,16.9,SMS,Footwear,Gold,2020-11-19,True,chakrabortysaumya@example.org,9927672649,True,True,False,98,32,162469.84,5077.1825,2022-01-20,2024-09-25,1.0,4.0,4.0,9.0,979,77,110.44155844155844,14,0.07792207792207792,12,4,8,2,9.0,4.111111111111111,0,0,4,5,1
C06481,Champak Varty,39,Female,Ahmedabad,West,20-50L,Family Shopper,2.4,In-App,Footwear,Silver,2020-10-16,True,nehamurthy@example.com,913714411895,True,False,True,100,22,100050.95000000001,4547.770454545455,2022-04-09,2024-09-23,1.0,1.0,2.0,4.0,898,102,115.59803921568627,24,0.13725490196078433,17,7,7,2,5.0,4.4,0,2,2,5,3
C06482,Jeevika Khatri,22,Female,Indore,Central,>50L,Fashion Enthusiast,10.0,In-App,Accessories,Silver,2018-09-11,True,agatekala@example.org,3384438963,True,False,True,316,32,263370.38,8230.324375,2022-01-26,2024-02-20,1.0,4.0,5.0,10.0,755,96,119.82291666666667,16,0.13541666666666666,18,8,5,3,8.0,3.25,0,5,3,0,3
C06483,Zashil Warrior,29,Female,Jaipur,North,5-10L,Working Professional,4.2,Email,Footwear,Gold,2019-04-22,True,loyalgagan@example.com,6450786409,False,False,True,31,32,322553.35,10079.7921875,2022-04-01,2024-12-01,3.0,4.0,5.0,12.0,975,100,110.79,21,0.13,7,3,10,5,13.0,4.153846153846154,0,3,9,5,1
C06484,Vyanjana Sastry,42,Female,Ahmedabad,West,2-5L,Frequent Buyer,11.1,Email,Dresses,Silver,2019-12-26,True,yshetty@example.com,1422724491,True,True,True,14,29,222503.3,7672.527586206897,2022-01-08,2024-12-18,4.0,2.0,5.0,11.0,1075,94,122.13829787234043,11,0.09574468085106383,11,4,7,4,12.0,4.25,0,1,4,3,3
C06485,Nakul Raghavan,62,Female,Ludhiana,North,5-10L,Brand Loyalist,10.8,In-App,Accessories,Bronze,2018-04-12,False,samarthbadami@example.net,913659467573,False,False,False,45,22,145319.79,6605.445000000001,2022-02-16,2024-11-17,2.0,1.0,3.0,6.0,1005,98,129.26530612244898,19,0.16326530612244897,13,4,6,2,7.0,4.285714285714286,0,3,0,0,0
C06486,Bhavika Bhakta,19,Female,Kochi,South,2-5L,Frequent Buyer,16.5,Push Notification,Tops,Bronze,2021-06-16,True,vrittibhargava@example.com,914171613249,True,True,True,18,29,126572.09,4364.554827586207,2022-01-09,2024-12-14,4.0,2.0,3.0,9.0,1070,84,121.41666666666667,13,0.16666666666666666,3,1,9,2,5.0,4.6,0,1,4,8,0
C06487,Lopa Batta,19,Male,Delhi,North,<2L,Student,2.0,Push Notification,Ethnic Wear,Gold,2022-12-02,True,obhat@example.org,914245989478,True,False,True,94,35,87297.42,2494.212,2022-01-03,2024-09-29,1.0,4.0,2.0,7.0,1000,89,131.79775280898878,24,0.14606741573033707,9,2,6,1,16.0,4.125,1,4,8,4,1
C06488,Arin Ratti,39,Female,Pune,West,>50L,Luxury Shopper,3.6,SMS,Outerwear,Bronze,2019-07-24,False,hiteshpanchal@example.net,2853233191,False,True,True,50,24,558626.37,23276.09875,2022-04-30,2024-11-12,2.0,1.0,5.0,8.0,927,91,131.4065934065934,18,0.13186813186813187,17,5,13,6,12.0,3.75,0,5,6,7,0
C06489,Bimala Lata,38,Female,Hyderabad,South,2-5L,Budget Shopper,3.5,In-App,Tops,Bronze,2023-03-12,True,usrivastava@example.com,9829240654,False,True,False,14,24,65929.85,2747.0770833333336,2022-01-10,2024-12-18,4.0,1.0,1.0,6.0,1073,86,100.72093023255815,15,0.06976744186046512,9,1,10,2,7.0,4.0,0,1,1,8,0
C06490,Ishaan Doctor,56,Female,Delhi,North,5-10L,Brand Loyalist,6.7,SMS,Bottoms,Silver,2023-06-10,True,gabadivya@example.org,913803924425,True,True,True,4,37,162471.17,4391.112702702703,2022-01-16,2024-12-28,5.0,5.0,4.0,14.0,1077,95,106.50526315789473,14,0.1368421052631579,9,5,8,4,16.0,3.875,0,3,0,2,3
C06491,Odika Raman,52,Other,Kolkata,East,20-50L,Brand Loyalist,10.4,Push Notification,Footwear,Platinum,2020-11-18,True,vasudhavarughese@example.net,911662245860,True,False,False,34,39,189381.85,4855.944871794872,2022-02-03,2024-11-28,3.0,5.0,4.0,12.0,1029,95,124.2,22,0.15789473684210525,10,4,16,8,15.0,4.066666666666666,2,2,0,5,2
C06492,Zansi Vohra,55,Female,Delhi,North,20-50L,Frequent Buyer,14.9,Push Notification,Innerwear,Bronze,2023-11-25,True,vrishti78@example.com,918843511099,True,True,True,38,36,57270.06,1590.835,2022-01-27,2024-11-24,2.0,5.0,1.0,8.0,1032,76,130.69736842105263,13,0.11842105263157894,14,3,8,3,9.0,4.0,0,2,4,6,0
C06493,Falak Varty,27,Male,Mumbai,West,5-10L,Working Professional,5.5,Push Notification,Ethnic Wear,Silver,2023-06-23,True,nidra79@example.org,917090866005,False,False,True,16,30,151812.21,5060.407,2022-04-12,2024-12-16,4.0,3.0,4.0,11.0,979,81,133.79012345679013,18,0.16049382716049382,5,1,15,5,10.0,4.0,1,3,9,4,3
C06494,Aadi Soni,24,Male,Surat,West,20-50L,Fashion Enthusiast,4.6,Push Notification,Innerwear,Platinum,2021-03-19,True,sara62@example.com,6112869222,False,False,False,13,31,82449.98,2659.676774193548,2022-03-12,2024-12-19,4.0,3.0,2.0,9.0,1013,80,111.15,17,0.1375,8,2,15,8,7.0,3.4285714285714284,1,2,3,6,2
C06495,Azaan Tara,38,Female,Kolkata,East,2-5L,Budget Shopper,2.1,In-App,Tops,Silver,2020-06-19,True,madhav92@example.com,7898276770,True,True,True,2,43,92079.66,2141.387441860465,2022-02-10,2024-12-30,5.0,5.0,2.0,12.0,1054,100,129.34,19,0.11,7,2,11,4,15.0,4.133333333333334,0,1,1,8,3
C06496,Bhanumati Barman,31,Male,Kochi,South,10-20L,Frequent Buyer,9.2,In-App,Dresses,Bronze,2019-06-16,True,ewadhwa@example.com,638552452,True,True,True,5,27,211466.49,7832.092222222222,2022-02-22,2024-12-27,5.0,2.0,4.0,11.0,1039,91,132.13186813186815,16,0.10989010989010989,15,5,10,4,5.0,4.4,1,0,4,3,0
C06497,Hitesh Majumdar,61,Male,Chandigarh,North,<2L,Budget Shopper,2.1,In-App,Outerwear,Bronze,2019-08-26,True,bhavsarucchal@example.com,591361856,False,False,True,22,31,136584.77000000002,4405.960322580646,2022-01-03,2024-12-10,3.0,3.0,3.0,9.0,1072,98,136.3673469387755,15,0.12244897959183673,5,0,10,2,9.0,3.7777777777777777,1,4,1,7,0
C06498,Agastya Chander,44,Female,Agra,North,2-5L,Budget Shopper,2.3,WhatsApp,Activewear,Silver,2020-07-30,True,gchaudhary@example.com,5167262659,False,True,True,18,38,74978.13,1973.1086842105265,2022-01-02,2024-12-14,4.0,5.0,2.0,11.0,1077,88,101.94318181818181,15,0.07954545454545454,8,3,14,4,13.0,4.0,0,1,1,1,3
C06499,Isaac Sandal,30,Male,Patna,East,>50L,Luxury Shopper,3.4,Email,Footwear,Bronze,2021-12-14,True,diptaben@example.org,912314223548,False,True,True,8,29,427706.29,14748.492758620689,2022-01-26,2024-12-24,5.0,2.0,5.0,12.0,1063,89,99.8314606741573,16,0.10112359550561797,14,3,5,3,14.0,3.9285714285714284,1,5,6,5,0
C06500,Ekansh Luthra,29,Male,Patna,East,<2L,Seasonal Buyer,1.6,Email,Activewear,Silver,2018-04-20,True,lbarad@example.org,4478538057,False,False,True,14,37,133212.62,3600.341081081081,2022-01-12,2024-12-18,4.0,5.0,3.0,12.0,1071,79,146.74683544303798,14,0.10126582278481013,11,3,12,3,10.0,3.8,1,4,7,1,3
C06501,Dhruv Bose,48,Female,Ahmedabad,West,>50L,Frequent Buyer,12.7,Email,Innerwear,Silver,2022-03-23,False,utkarshdayal@example.net,914841093618,False,False,True,25,28,63638.19,2272.7925,2022-03-18,2024-12-07,3.0,2.0,1.0,6.0,995,89,139.67415730337078,19,0.10112359550561797,11,4,9,6,11.0,3.4545454545454546,0,5,4,6,3
C06502,Qabil Badal,40,Male,Kochi,South,10-20L,Working Professional,2.0,SMS,Bottoms,Silver,2019-03-09,True,yadavjanuja@example.com,4534262570,True,True,True,12,31,144941.0,4675.5161290322585,2022-01-30,2024-12-20,4.0,3.0,3.0,10.0,1055,87,114.08045977011494,13,0.10344827586206896,7,2,12,4,9.0,4.444444444444445,1,0,9,2,3
C06503,Darika Raj,52,Female,Mumbai,West,2-5L,Frequent Buyer,9.9,Email,Innerwear,Silver,2023-02-27,True,mohammedmahajan@example.com,6831211369,False,False,False,49,31,51664.37,1666.5925806451614,2022-01-04,2024-11-13,2.0,3.0,1.0,6.0,1044,98,150.41836734693877,21,0.16326530612244897,11,6,8,2,9.0,4.222222222222222,0,1,4,6,3
C06504,Jairaj Mahajan,63,Male,Kolkata,East,20-50L,Impulse Buyer,6.6,SMS,Dresses,Gold,2023-05-31,True,watikasingh@example.org,4910534213,True,True,True,34,26,181465.44,6979.4400000000005,2022-01-07,2024-11-28,3.0,2.0,4.0,9.0,1056,89,132.37078651685394,16,0.0898876404494382,5,0,11,3,3.0,2.6666666666666665,1,2,5,3,1
C06505,Tanmayi Deol,21,Female,Mumbai,West,<2L,Student,3.3,In-App,Tops,Gold,2022-08-11,True,lsidhu@example.org,6814593100,True,False,True,73,31,71467.47,2305.402258064516,2022-01-28,2024-10-20,1.0,3.0,2.0,6.0,996,104,123.17307692307692,8,0.08653846153846154,6,2,9,4,3.0,4.0,0,4,8,8,1
C06506,Qabil Wali,46,Male,Ludhiana,North,10-20L,Frequent Buyer,18.5,Push Notification,Accessories,Bronze,2021-02-25,False,nidrabakshi@example.com,1813382244,False,False,True,73,37,152056.9,4109.645945945946,2022-03-18,2024-10-20,1.0,5.0,4.0,10.0,947,83,150.80722891566265,10,0.12048192771084337,5,1,15,6,8.0,3.625,1,0,4,0,0
C06507,Avni More,27,Male,Hyderabad,South,>50L,Seasonal Buyer,1.7,In-App,Outerwear,Gold,2022-04-25,True,bhavinichahal@example.net,4636375626,False,True,False,150,22,170803.28,7763.785454545455,2022-04-28,2024-08-04,1.0,1.0,4.0,6.0,829,88,142.25,19,0.11363636363636363,7,1,6,2,4.0,4.0,1,5,7,7,1
C06508,Pranit Choudhry,21,Male,Lucknow,North,<2L,Student,10.8,SMS,Outerwear,Bronze,2022-04-17,True,nishadixit@example.net,911786434477,True,False,True,57,28,120947.88,4319.567142857143,2022-01-15,2024-11-05,2.0,2.0,3.0,7.0,1025,86,121.38372093023256,10,0.13953488372093023,9,2,8,2,10.0,3.7,1,4,8,7,0
C06509,Unnati Narang,49,Female,Lucknow,North,2-5L,Budget Shopper,3.3,Push Notification,Activewear,Silver,2023-08-15,True,lohitshukla@example.org,3792301376,False,True,True,10,34,59342.65,1745.3720588235294,2022-01-16,2024-12-22,4.0,4.0,1.0,9.0,1071,86,118.34883720930233,23,0.1511627906976744,8,2,10,2,12.0,4.166666666666667,0,1,1,1,3
C06510,Jeremiah Doshi,39,Female,Agra,North,20-50L,Family Shopper,8.8,Push Notification,Activewear,Bronze,2021-03-08,True,ishanvikarpe@example.com,913644601132,False,True,True,56,29,147667.59,5091.985862068966,2022-01-21,2024-11-06,2.0,2.0,4.0,8.0,1020,86,143.51162790697674,14,0.08139534883720931,9,3,8,3,7.0,4.714285714285714,0,2,2,1,0
C06511,Eshana Bahri,26,Male,Indore,Central,5-10L,Working Professional,10.2,Push Notification,Tops,Bronze,2022-04-06,True,gautamkale@example.com,912485990273,False,True,False,41,37,230416.66,6227.477297297298,2022-01-10,2024-11-21,2.0,5.0,5.0,12.0,1046,85,106.63529411764706,18,0.12941176470588237,14,5,9,5,12.0,3.6666666666666665,1,3,9,8,0
C06512,Sneha Sahni,30,Female,Delhi,North,<2L,Family Shopper,7.4,Push Notification,Footwear,Gold,2020-08-19,True,ibalan@example.net,9420680282,True,True,True,75,37,204566.69,5528.82945945946,2022-01-17,2024-10-18,1.0,5.0,4.0,10.0,1005,82,111.13414634146342,14,0.08536585365853659,7,1,11,3,10.0,4.5,0,4,2,5,1
C06513,Gavin Bahl,44,Female,Mumbai,West,>50L,Family Shopper,10.2,SMS,Accessories,Bronze,2022-08-17,True,vivaan03@example.net,916539331216,True,True,False,133,30,160671.47,5355.715666666667,2022-01-22,2024-08-21,1.0,3.0,4.0,8.0,942,89,140.06741573033707,15,0.11235955056179775,10,3,9,3,9.0,4.111111111111111,0,5,2,0,0
